n,s,t,n_compares,time_taken_s
10000000,88,3,220103853,442.0827197469771
10000000,107,29,220100246,79.95558361103758
10000000,108,14,220097280,70.46656489791349
10000000,108,11,220100255,73.1127175888978
10000000,98,27,220104792,253.59038129169494
10000000,83,9,220102081,535.6125164288096
10000000,86,19,220103362,471.1746988920495
10000000,100,1,220102553,236.6017095912248
10000000,107,17,220104165,92.51077684620395
10000000,108,4,220099466,81.7048527202569
10000000,80,4,220098746,583.6143326540478
10000000,109,29,220099768,47.73401426989585
10000000,109,3,220100269,69.2321912990883
10000000,109,24,220097952,54.68008698429912
10000000,108,19,220100130,78.42537674913183
10000000,108,16,220099537,79.39083308866248
10000000,111,2,220100364,36.54737908625975
10000000,87,28,220097181,455.17489944724366
10000000,93,20,220101431,351.9491643351503
10000000,108,20,220100780,80.84558564284816
10000000,109,10,220102144,67.86260929796845
10000000,108,24,220099346,79.09152413904667
10000000,111,6,220100245,37.5434749647975
10000000,111,5,220102013,40.93593436619267
10000000,110,3,220104413,56.76916071306914
10000000,109,8,220101225,73.50135152880102
10000000,108,27,220098773,80.88896944001317
10000000,104,19,220099828,167.19280460337177
10000000,109,23,220097950,66.39678328623995
10000000,109,16,220098107,72.87319109821692
10000000,110,18,220099511,53.568985575810075
10000000,107,5,220107584,119.47626637900248
10000000,77,8,220097513,658.2713269200176
10000000,109,0,220103768,85.90846966207027
10000000,109,13,220102922,78.8773068417795
10000000,107,13,220097945,118.73498878907412
10000000,109,26,220102465,70.02083151042461
10000000,109,12,220102672,80.26302301185206
10000000,109,27,220098673,69.85123084299266
10000000,109,20,220101182,77.90014489600435
10000000,109,4,220103810,88.9275765591301
10000000,110,4,220101354,69.2723270189017
10000000,109,9,220102443,84.34131992980838
10000000,110,24,220098005,59.66494045127183
10000000,107,25,220101793,110.714881752152
10000000,87,17,220103186,482.9637793991715
10000000,106,26,220098735,135.45178285706788
10000000,111,20,220101717,47.168423648923635
10000000,112,0,220101965,41.595592422410846
10000000,111,8,220103250,56.07219922496006
10000000,110,6,220105691,73.72893276112154
10000000,111,28,220101951,44.97639153897762
10000000,111,7,220098944,58.9564025811851
10000000,109,28,220100452,77.8472383483313
10000000,111,12,220100776,56.59119620220736
10000000,109,14,220105017,89.48353623226285
10000000,110,23,220102157,67.49154905695468
10000000,100,24,220102243,254.76682838005945
10000000,102,22,220099030,215.3958545466885
10000000,78,17,220101611,645.064247156959
10000000,110,5,220100438,77.48526317905635
10000000,111,16,220100128,55.677780244033784
10000000,111,1,220101719,63.68812637915835
10000000,110,1,220099565,79.44240454118699
10000000,110,16,220103732,73.36790168797597
10000000,110,2,220099815,80.34456303203478
10000000,112,3,220102699,46.40475185588002
10000000,109,19,220104137,91.66169545333833
10000000,112,5,220100248,46.1631494150497
10000000,105,28,220097987,162.5354872578755
10000000,103,0,220098767,217.07641998305917
10000000,111,13,220099963,63.13630473706871
10000000,110,17,220100557,77.10766132874414
10000000,110,29,220099189,72.71402702806517
10000000,111,15,220099135,63.764756438322365
10000000,112,2,220101955,52.11648411909118
10000000,111,3,220099907,71.45789108425379
10000000,112,10,220100468,51.17640158627182
10000000,109,17,220102591,98.54709170525894
10000000,96,25,220102303,331.6665618410334
10000000,107,18,220098700,135.6879447749816
10000000,110,26,220100637,79.01105058193207
10000000,113,5,220099562,39.31860005063936
10000000,112,4,220103266,56.18362943222746
10000000,110,10,220097393,86.62803895864636
10000000,113,11,220097810,37.52139062713832
10000000,111,19,220102212,67.80734605202451
10000000,111,9,220100199,76.0586749590002
10000000,109,6,220101135,113.12197239417583
10000000,113,12,220103280,42.47694266634062
10000000,112,9,220100498,63.45983738824725
10000000,105,4,220099688,199.4906031060964
10000000,113,0,220099408,56.889209198299795
10000000,113,2,220099184,54.14256193675101
10000000,111,29,220101913,73.33853735681623
10000000,111,21,220104486,80.85113781690598
10000000,112,21,220099956,64.75199248408899
10000000,97,22,220102650,339.9032346201129
10000000,110,21,220102075,99.70853612571955
10000000,113,1,220101316,59.57470947410911
10000000,112,25,220101025,65.72122980374843
10000000,100,4,220101708,301.0455521605909
10000000,112,11,220102138,73.87910409923643
10000000,113,19,220099468,50.370376259088516
10000000,112,17,220097451,71.89711660798639
10000000,103,4,220098276,244.2149536763318
10000000,110,19,220099628,104.35434432886541
10000000,114,7,220101366,40.55797181325033
10000000,112,15,220099114,75.7345852907747
10000000,112,22,220102858,73.9153602682054
10000000,113,9,220103446,62.07690409803763
10000000,112,14,220099647,78.6516003520228
10000000,110,8,220102068,114.17912689922377
10000000,94,5,220102591,406.0895441346802
10000000,98,1,220100999,343.39084141282365
10000000,109,25,220101158,121.72468354180455
10000000,113,13,220100564,61.34660478588194
10000000,92,11,220100301,444.6026240596548
10000000,112,28,220101002,72.12039476819336
10000000,111,23,220098773,90.79716799361631
10000000,113,3,220102076,69.2117081200704
10000000,113,10,220098906,66.2558881957084
10000000,105,3,220104961,219.72474114224315
10000000,114,8,220100971,47.16721750609577
10000000,113,25,220102712,55.30358818685636
10000000,100,14,220106141,309.29012770112604
10000000,114,6,220102943,52.12311953306198
10000000,113,18,220103348,62.747995940968394
10000000,113,4,220099917,74.36771515803412
10000000,86,29,220100655,548.0929662468843
10000000,111,25,220096826,97.57648637378588
10000000,114,27,220100831,46.612139977980405
10000000,114,10,220105111,53.5434189690277
10000000,97,8,220100495,364.8514994326979
10000000,87,11,220103046,545.8058577179909
10000000,113,15,220103143,72.93072907207534
10000000,113,27,220100081,64.11026250803843
10000000,114,25,220101822,51.98301507392898
10000000,113,17,220099484,71.27816598396748
10000000,114,20,220101605,54.76409338321537
10000000,114,11,220102785,57.01253402978182
10000000,113,14,220095764,75.2707326891832
10000000,114,0,220103365,64.7362633687444
10000000,98,8,220102199,353.18306871317327
10000000,110,20,220095967,125.07330408738926
10000000,113,29,220099544,66.03725581336766
10000000,112,6,220100843,101.50967496400699
10000000,76,13,220101899,743.722392976284
10000000,111,17,220102505,114.16230050195009
10000000,110,27,220100436,127.2294985591434
10000000,112,12,220099301,100.54081610869616
10000000,115,4,220097286,52.54452660121024
10000000,113,23,220100709,72.76086140982807
10000000,114,9,220102114,63.95197011530399
10000000,108,25,220100239,162.66640062397346
10000000,110,28,220102545,127.89453756809235
10000000,102,7,220102197,284.70957649918273
10000000,115,11,220103078,49.17279645241797
10000000,112,27,220100757,95.00710427900776
10000000,114,5,220098531,69.28133872989565
10000000,113,28,220099388,73.65626624971628
10000000,113,26,220102460,73.94470831705257
10000000,78,14,220102591,708.8804968246259
10000000,115,6,220100596,54.89987442595884
10000000,88,25,220099873,528.6159516870975
10000000,114,15,220102809,65.83740358613431
10000000,101,2,220100119,315.019995954819
10000000,114,1,220099216,73.87422428280115
10000000,114,13,220101555,66.72154269600287
10000000,104,6,220102744,259.9460888709873
10000000,103,24,220101085,264.8982293140143
10000000,115,18,220100912,45.3476507300511
10000000,96,27,220102147,386.48162383399904
10000000,107,27,220103478,185.29042104724795
10000000,110,13,220100047,141.0193897378631
10000000,115,9,220098063,58.70248800329864
10000000,115,3,220101165,63.59195662103593
10000000,115,12,220101972,59.85642659384757
10000000,115,0,220103163,66.77428628923371
10000000,88,28,220099962,535.2426221468486
10000000,114,12,220098779,75.21911238692701
10000000,97,25,220100810,381.20972322206944
10000000,114,22,220098737,74.53157470095903
10000000,115,16,220099354,58.23800115007907
10000000,84,24,220099040,615.5036891400814
10000000,106,9,220102158,227.15910915099084
10000000,116,6,220099617,40.89122818689793
10000000,95,18,220098441,423.2508507571183
10000000,114,21,220099755,77.75420898199081
10000000,94,29,220098553,434.4818433839828
10000000,85,19,220100048,605.4403263200074
10000000,101,24,220100749,310.0767207699828
10000000,102,11,220100248,302.51939145987853
10000000,115,14,220100997,67.49512455705553
10000000,114,24,220102277,81.69205009797588
10000000,87,22,220099341,570.7928419280797
10000000,115,1,220100007,78.9442526679486
10000000,99,21,220101649,361.14337484911084
10000000,116,2,220100736,53.91409307112917
10000000,115,20,220101023,65.25819305889308
10000000,96,18,220102770,412.7500286591239
10000000,113,8,220097079,113.62620878499001
10000000,102,29,220095731,302.6881366907619
10000000,111,0,220102515,156.27191789867356
10000000,114,26,220100477,90.58326973114163
10000000,116,22,220101614,50.43727942323312
10000000,116,28,220100399,45.62018089927733
10000000,114,23,220101368,93.5719993589446
10000000,82,17,220098780,673.2362570730038
10000000,114,14,220099936,96.66650964086875
10000000,115,29,220097920,64.03933290811256
10000000,79,18,220103183,721.6008746996522
10000000,101,21,220100557,330.20558433327824
10000000,114,19,220102203,96.24583995481953
10000000,96,4,220097819,432.27972912508994
10000000,115,22,220101910,71.06281615886837
10000000,94,19,220104118,459.36083355918527
10000000,89,16,220100038,551.5394466370344
10000000,117,0,220102535,49.76714598480612
10000000,117,8,220100358,45.57665354665369
10000000,116,4,220101434,66.71075388230383
10000000,116,25,220100725,55.90175786521286
10000000,113,24,220099162,113.79784336406738
10000000,103,23,220102652,303.80411220295355
10000000,115,24,220099420,77.35015031090006
10000000,117,9,220102369,50.81037380779162
10000000,101,27,220099162,336.0289585427381
10000000,103,1,220097527,318.67973972670734
10000000,117,26,220102204,46.25420081382617
10000000,116,3,220100683,73.89238408207893
10000000,118,10,220100077,42.45434051891789
10000000,115,2,220099794,101.99762059003115
10000000,97,9,220097950,422.45269711408764
10000000,105,20,220100721,274.1737706530839
10000000,102,23,220103316,324.37693189131096
10000000,116,1,220099431,78.15020930906758
10000000,116,7,220099550,74.42697237292305
10000000,117,12,220099897,55.905120220035315
10000000,116,26,220097417,65.69532725121826
10000000,116,17,220099203,73.09236835734919
